0,Masque Idoma Nigeria,,,Collection Serge CORNOT,,,,,,0,,8
0,Tambour à fente Sukuma Tanzanie,,,,,,,,,0,,3
0,Bracelet Fon en argent Bénin,,,,,,,,,0,,3
0,2 bracelets Fon de féticheurs Bénin,,,,,,,,,0,,3
0,Terra cotta Mamy Wata janus Ewe Togo,3,,Poterie issue de cultes Vaudou lié à Mamy Wata. ,"Terre cuite, pigments, kaolin et libations",,,,,0,,14
0,Trois statuettes Chamba Nigeria,2,,"Statuettes féminines. Comprend une statuette à deux visages, dos à dos, portant deux bébés. Les deux autres représentent deux personnages féminins simples",,,,,,0,,14
0,Masque Toma Liberia,,,Représentant un visage abstrait surmonté de deux paires de cornes en bois. Le centre du visage est composé d'une charge magique ronde et volumineuse.,,,,,,0,,14
0,Fétiche Fon savec noix Fon Aklalou Togo,,,"Piquet représentant un personnage debout, une coco de mer sur le ventre",,,,,,0,,14
0,Trois colliers pectoraux Bornéo,,,Type pectoraux de ceremonie présenté sur socle métal et bois. ,"Corail poli, coquillage, fibres naturelles, plumes",34,,,,0,,14
0,Crâne de buffle sculpté Bali,,,Représentation du dieu Ganesh dans cette fine gravure reflète l'influence Hindouiste,,64,59,,,0,,14
